Customer_ID,First Name,Last Name,DOB,Customer Type,PAN,Product Name,Date_of_joining,Date_of_exit,Deceased_Flag,Gender,Martial_Status,PEP_Flag,CTF_Flag,Country_of_residence,Country_of_Origin,Risk_level,Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,Linet,Jereatt,19-10-2005,Retail Customer,749-47-0221,P1,27-03-2015,29-04-2005,TRUE,F,Not Married,FALSE,FALSE,China,Netherlands,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5901,Xenia,Apfel,12-12-2014,Public Organization,344-82-9123,P2,21-08-2015,06-09-2012,FALSE,M,Not Married,TRUE,FALSE,United States,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,Valdemar,Duffield,12-03-2004,Retail Customer,848-24-3632,P3,06-01-2004,07-07-2013,TRUE,F,Married,TRUE,TRUE,Czech Republic,Tanzania,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,Carleton,McClelland,28-09-1984,Retail Customer,760-58-7286,P4,30-05-2011,21-03-2016,FALSE,M,Married,FALSE,FALSE,Ukraine,South Africa,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5822,Leena,Brownsall,21-06-1979,Ship,890-47-5027,P5,31-05-2018,30-12-2005,FALSE,M,Not Married,TRUE,FALSE,Japan,Argentina,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5785,Linn,Delbergue,28-01-2008,Ship,275-67-3878,P6,17-04-2011,25-06-2019,TRUE,F,Married,FALSE,TRUE,Finland,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,Munmro,MacCambridge,26-09-1977,Ship,302-18-1027,P7,24-11-2000,26-04-2011,TRUE,M,Married,TRUE,FALSE,France,Tunisia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,William,Dowsing,15-07-1996,Public Organization,290-32-0752,P8,13-09-2010,31-07-2012,FALSE,M,Not Married,FALSE,FALSE,Argentina,Brazil,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6874,Rosabella,Canti,17-03-1980,Public Organization,529-74-8130,P9,13-10-2006,12-06-2005,TRUE,F,Married,FALSE,FALSE,China,Mexico,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,Morry,Rees,30-07-2012,Retail Customer,719-64-5231,P10,13-09-2000,12-09-2009,FALSE,M,Not Married,FALSE,TRUE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,Willi,Sandeford,02-04-2015,Ship,549-82-1634,P11,21-11-2019,01-10-2012,TRUE,M,Married,FALSE,FALSE,China,Poland,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,Riobard,Culwen,22-02-1986,Public Organization,579-52-5096,P12,21-03-2006,10-09-2006,TRUE,F,Married,TRUE,FALSE,Poland,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,Adair,Nelsey,13-12-2006,Public Organization,624-54-8287,P13,29-09-2006,21-03-2011,TRUE,M,Not Married,FALSE,TRUE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,Belva,Tenby,13-02-2015,Retail Customer,685-39-8612,P14,01-10-2002,20-05-2008,FALSE,F,Not Married,FALSE,TRUE,Portugal,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6841,Caz,Pendall,11-10-1977,Retail Customer,820-63-1180,P15,02-06-2008,26-04-2006,TRUE,F,Not Married,TRUE,TRUE,Portugal,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,Alene,Dubois,03-06-1997,Ship,593-13-4370,P16,11-09-2002,23-06-2008,FALSE,F,Married,FALSE,TRUE,Peru,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9577,Donovan,Rockcliff,17-11-2008,Retail Customer,758-59-6709,P17,20-07-2014,05-05-2020,FALSE,M,Not Married,FALSE,TRUE,Poland,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6994,Claudia,Garmanson,13-05-1995,Ship,556-36-8779,P1,25-01-2011,31-10-2014,TRUE,F,Married,FALSE,FALSE,Czech Republic,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,Bobby,Grimmett,20-05-1980,Retail Customer,562-46-1360,P2,24-04-2020,31-01-2009,FALSE,M,Not Married,FALSE,TRUE,United Kingdom,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9559,Byron,Silber,24-07-1985,Ship,355-59-8402,P3,13-04-2009,06-03-2019,FALSE,M,Not Married,TRUE,TRUE,Philippines,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,Tynan,Mattek,16-11-2003,Retail Customer,495-36-7963,P4,12-12-2007,02-08-2009,TRUE,M,Married,TRUE,FALSE,Czech Republic,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9717,Barbaraanne,Tuck,23-09-2013,Ship,795-74-3601,P5,22-09-2004,10-06-2009,FALSE,F,Not Married,TRUE,TRUE,Saudi Arabia,Kazakhstan,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,Sargent,Baily,03-06-1982,Retail Customer,427-87-2549,P6,01-03-2002,23-11-2007,FALSE,F,Not Married,FALSE,TRUE,Indonesia,Mexico,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,Marve,Asple,23-01-2001,Retail Customer,218-17-4168,P7,06-09-2017,05-10-2012,TRUE,F,Married,FALSE,FALSE,Finland,Norway,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,Alistair,Brick,19-02-2010,Retail Customer,383-20-4889,P8,22-08-2006,01-04-2011,FALSE,M,Married,FALSE,FALSE,Spain,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,Barclay,Bernardino,27-11-2001,Public Organization,160-06-2039,P9,17-06-2013,26-07-2009,FALSE,F,Married,TRUE,TRUE,Colombia,France,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,Carlos,Janacek,14-08-2011,Public Organization,758-42-7044,P10,10-08-2008,21-09-2009,FALSE,F,Not Married,FALSE,FALSE,Philippines,Czech Republic,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,Rahal,Goldson,25-08-2006,Ship,889-89-7500,P11,13-09-2000,15-11-2013,FALSE,F,Not Married,FALSE,FALSE,Vietnam,France,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,Melanie,Clewett,08-08-2006,Ship,472-67-6418,P12,05-01-2012,16-10-2012,FALSE,M,Not Married,FALSE,TRUE,Brazil,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6928,Felic,Vasquez,24-03-1991,Retail Customer,835-91-6092,P13,04-01-2014,19-12-2017,FALSE,F,Not Married,FALSE,FALSE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9833,Mady,Johnke,29-12-2008,Ship,573-07-6046,P14,29-06-2017,25-10-2007,TRUE,M,Not Married,TRUE,FALSE,Ireland,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,Vlad,Foldes,15-12-2009,Ship,767-80-5333,P15,12-08-2013,15-04-2011,FALSE,M,Not Married,TRUE,TRUE,France,Luxembourg,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9855,Garfield,Vinick,08-10-2003,Public Organization,626-59-4681,P16,20-01-2017,08-03-2018,TRUE,F,Married,FALSE,TRUE,Cameroon,South Africa,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,Batholomew,Bremeyer,14-11-2005,Public Organization,847-92-9864,Securities,16-11-2004,28-08-2006,FALSE,M,Not Married,FALSE,FALSE,Philippines,Brazil,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,Jacynth,Noraway,18-04-1979,Private Organization,770-91-8007,Forex,27-11-2013,23-06-2013,FALSE,M,Not Married,TRUE,FALSE,Sweden,Portugal,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,Kyla,Georges,31-03-1993,Private Organization,649-16-8802,Freit,06-01-2018,04-10-2011,TRUE,M,Married,FALSE,TRUE,Croatia,Tanzania,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7588,Philippa,Guillard,09-09-1990,Retail Customer,337-50-9216,P13,27-03-2018,12-10-2012,FALSE,M,Not Married,FALSE,FALSE,Portugal,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,Mayer,Tredger,07-12-1983,Private Organization,307-86-7710,P17,22-02-2001,20-04-2008,FALSE,F,Not Married,TRUE,FALSE,China,France,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7713,Zane,Huggen,26-03-2012,Retail Customer,290-03-6289,P4,08-06-2020,07-10-2005,TRUE,M,Not Married,TRUE,TRUE,China,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,Jocelyne,Cottey,11-01-1989,Ship,111-61-8891,P5,28-05-2015,07-05-2008,TRUE,M,Not Married,TRUE,TRUE,Dominican Republic,Philippines,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7654,Dulci,Brendeke,07-04-1993,Private Organization,456-28-4141,P6,06-09-2008,03-12-2005,TRUE,M,Married,TRUE,FALSE,Portugal,Mongolia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8518,Ara,Scarbarrow,05-05-2007,Ship,536-24-1057,P7,14-07-2020,16-11-2006,TRUE,M,Married,TRUE,FALSE,Brazil,Brazil,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7754,Cele,Cutler,06-05-1977,Retail Customer,606-46-5383,Forex,27-08-2017,03-08-2008,FALSE,M,Not Married,TRUE,TRUE,Vietnam,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7926,Konrad,Eller,26-06-1997,Private Organization,209-14-5553,Freit,21-05-2006,03-05-2012,FALSE,M,Married,FALSE,TRUE,Russia,Philippines,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,Gene,O'Hoey,03-02-1985,Retail Customer,671-85-0739,Securities,19-01-2013,03-07-2019,FALSE,F,Married,TRUE,FALSE,Cameroon,Albania,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,Powell,Bockin,28-10-2006,Ship,859-02-4643,P17,19-12-2017,25-06-2019,FALSE,M,Not Married,TRUE,TRUE,Philippines,Bangladesh,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,Bucky,Stopp,13-03-1989,Private Organization,363-16-8386,P4,19-08-2013,03-01-2011,FALSE,M,Not Married,FALSE,FALSE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,Skip,Huggens,06-10-1994,Retail Customer,549-44-7427,P5,13-01-2001,02-07-2015,TRUE,F,Not Married,TRUE,TRUE,China,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,Alphard,Chave,31-05-1990,Retail Customer,338-18-7176,P6,22-12-2014,23-01-2008,TRUE,F,Not Married,FALSE,FALSE,Russia,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,Niels,Ruzic,06-09-1985,Retail Customer,340-95-5083,P7,05-04-2011,23-10-2007,FALSE,F,Married,TRUE,FALSE,Sweden,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,Chucho,Bleckly,25-10-1994,Ship,798-43-9548,Forex,10-11-2008,24-06-2018,FALSE,M,Not Married,FALSE,TRUE,China,Czech Republic,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,Emile,Camosso,01-10-1989,Ship,463-48-2291,Freit,22-04-2017,11-01-2015,FALSE,F,Not Married,TRUE,TRUE,Dominican Republic,Philippines,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6872,Luella,Cole,03-07-1998,Retail Customer,190-52-4452,Securities,08-12-2007,19-02-2011,FALSE,M,Not Married,FALSE,FALSE,Thailand,Ukraine,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8532,Luther,Leroy,11-03-1990,Public Organization,279-22-0379,Forex,25-10-2011,03-08-2014,FALSE,F,Married,TRUE,TRUE,Brazil,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,Yehudi,Crabtree,06-05-1998,Public Organization,494-58-7273,Freit,04-04-2015,07-08-2018,TRUE,M,Not Married,TRUE,FALSE,Mexico,Bulgaria,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,Denna,Kensington,22-02-1989,Retail Customer,572-79-5181,Securities,07-12-2010,19-11-2019,FALSE,F,Married,TRUE,TRUE,French Polynesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,Fidelio,Enevoldsen,28-11-2009,Public Organization,795-53-3406,Forex,06-03-2014,25-11-2010,FALSE,F,Not Married,FALSE,TRUE,Brazil,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,Marybeth,Allett,20-01-2015,Public Organization,627-81-2409,Freit,30-03-2006,25-12-2009,FALSE,M,Not Married,TRUE,FALSE,Norway,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7563,Netta,Dayes,26-10-2004,Private Organization,366-03-4777,Securities,10-11-2019,14-05-2011,FALSE,F,Married,TRUE,TRUE,China,Peru,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,Kellen,Dornin,30-08-2003,Ship,386-71-5953,Forex,01-09-2002,09-05-2007,FALSE,M,Not Married,TRUE,TRUE,China,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,Ephrem,Eaglesham,02-12-2001,Private Organization,269-89-4926,Freit,17-10-2017,29-01-2014,FALSE,M,Married,FALSE,TRUE,Portugal,Germany,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,Sonya,Farey,27-07-2010,Public Organization,435-58-0313,Securities,26-10-2013,30-07-2006,FALSE,F,Not Married,TRUE,TRUE,Indonesia,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9119,Micah,Cargon,14-04-1982,Private Organization,751-38-5104,P1,08-03-2004,09-02-2011,TRUE,F,Not Married,TRUE,FALSE,Philippines,Czech Republic,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8528,Meaghan,Atrill,06-06-1996,Ship,123-72-5444,P2,25-04-2016,23-08-2014,TRUE,M,Not Married,TRUE,TRUE,Belarus,Guinea,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,Barbi,Bletsor,15-11-2015,Private Organization,340-06-3235,P3,06-02-2013,03-01-2014,TRUE,F,Married,FALSE,FALSE,Brazil,France,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,Shae,Allcorn,18-06-1989,Ship,735-47-3479,P4,07-10-2019,07-08-2013,FALSE,M,Not Married,TRUE,FALSE,Senegal,Uzbekistan,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,Yolande,Sothcott,09-02-2009,Private Organization,293-37-2876,P5,18-07-2020,23-03-2016,FALSE,F,Married,FALSE,FALSE,Jamaica,Greece,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7639,Gerardo,Sudworth,25-10-1985,Retail Customer,491-16-4744,P6,02-09-2009,08-12-2010,FALSE,M,Married,TRUE,FALSE,Mexico,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,Rania,Richemont,28-02-1990,Public Organization,814-67-6201,P7,10-07-2006,12-03-2007,FALSE,F,Married,TRUE,FALSE,China,Bosnia and Herzegovina,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Gerri,Trickett,30-01-1991,Ship,219-70-1074,P8,14-06-2011,02-05-2014,TRUE,M,Married,TRUE,TRUE,China,Namibia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,Isidoro,Schall,22-06-1990,Public Organization,732-20-1486,P9,05-12-2016,20-04-2018,FALSE,M,Married,FALSE,FALSE,New Zealand,Philippines,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,Kimbell,Drinan,07-10-1993,Private Organization,810-36-8880,P10,14-04-2000,28-03-2009,FALSE,F,Not Married,TRUE,FALSE,China,Peru,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,Leonerd,Ferney,16-03-1987,Public Organization,467-18-6700,P11,01-01-2008,06-01-2014,TRUE,F,Married,TRUE,FALSE,China,Syria,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,Berny,McLorinan,05-10-1982,Retail Customer,169-07-0508,P12,19-12-2014,22-12-2019,FALSE,F,Married,FALSE,TRUE,China,Peru,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9349,Krishnah,Brombell,01-12-1981,Private Organization,869-63-9905,P13,25-02-2018,21-07-2018,TRUE,M,Not Married,FALSE,FALSE,China,Brazil,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9843,Rudolf,Culshaw,30-07-2013,Private Organization,638-26-8635,P14,18-02-2015,19-05-2016,TRUE,M,Not Married,FALSE,TRUE,Indonesia,Portugal,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,Esdras,Turgoose,22-07-1986,Public Organization,311-16-8520,P15,16-11-2001,19-11-2010,FALSE,M,Not Married,TRUE,TRUE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9116,Lidia,Horlick,26-05-1987,Public Organization,618-79-4733,P16,22-01-2007,03-05-2013,FALSE,F,Not Married,TRUE,FALSE,Mongolia,Mexico,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6826,Modesta,Janatka,06-07-1979,Public Organization,735-57-9620,P17,12-06-2017,10-10-2008,FALSE,M,Married,FALSE,TRUE,Poland,Portugal,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8526,Michaelina,Zincke,14-05-1997,Private Organization,604-71-6622,P1,20-06-2012,11-12-2007,FALSE,F,Married,FALSE,TRUE,China,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,Thebault,Arman,19-01-1981,Ship,642-11-1117,P2,25-10-2007,24-02-2007,FALSE,F,Not Married,TRUE,TRUE,French Polynesia,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,Dorise,Clewley,16-01-1999,Ship,459-90-4983,P3,16-02-2009,27-09-2017,TRUE,F,Married,FALSE,TRUE,Iraq,Netherlands,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,Marylee,Swigger,07-09-1975,Private Organization,444-92-6275,P4,01-03-2017,06-01-2016,FALSE,F,Not Married,TRUE,FALSE,United States,Poland,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9826,Ber,Seldon,14-05-2007,Private Organization,728-73-1666,P5,15-11-2018,10-02-2006,TRUE,M,Not Married,FALSE,TRUE,Philippines,Iraq,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,Phaidra,Kitchingham,25-12-2002,Ship,191-07-4191,P6,27-11-2001,16-08-2020,FALSE,M,Married,TRUE,TRUE,Jordan,Tunisia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7593,Grata,Tyas,02-11-1993,Public Organization,203-25-2624,P7,29-10-2013,16-08-2011,TRUE,F,Married,TRUE,FALSE,China,Russia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9112,Mariya,Dunn,21-09-1981,Private Organization,535-99-8329,P8,30-09-2005,28-02-2015,FALSE,F,Not Married,FALSE,TRUE,Russia,Philippines,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,Morley,Gascone,26-02-1987,Public Organization,323-32-4096,P9,27-04-2014,09-04-2016,TRUE,F,Not Married,FALSE,FALSE,United States,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,Ann-marie,Kynge,24-03-1982,Public Organization,559-96-9877,P10,12-04-2014,21-04-2010,TRUE,F,Not Married,FALSE,TRUE,China,Kenya,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,Cecil,Crame,09-03-2015,Retail Customer,655-63-3418,P11,29-04-2013,08-09-2007,TRUE,M,Married,TRUE,TRUE,Brazil,Russia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,Helen-elizabeth,Naden,03-08-1990,Retail Customer,440-53-2014,P12,15-05-2003,18-08-2005,TRUE,F,Married,FALSE,FALSE,Mongolia,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,Hubie,O'Dea,11-08-1989,Public Organization,478-57-6069,P13,31-07-2014,30-08-2009,FALSE,F,Married,TRUE,TRUE,Indonesia,Slovenia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,Camile,Alldread,09-09-1990,Public Organization,591-38-4551,P14,26-05-2011,27-11-2009,FALSE,F,Married,FALSE,FALSE,Philippines,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,Brucie,Barribal,22-08-1997,Private Organization,443-47-1767,P15,01-04-2010,19-12-2017,TRUE,M,Married,FALSE,TRUE,Bosnia and Herzegovina,Mongolia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,Emerson,Lockery,19-07-1978,Public Organization,537-67-4244,P16,07-05-2020,15-11-2007,FALSE,M,Married,FALSE,TRUE,China,Cameroon,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,Donny,Du Hamel,13-11-2007,Retail Customer,184-92-2308,Securities,29-02-2004,30-09-2014,FALSE,M,Married,FALSE,FALSE,Philippines,Vietnam,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,Lynnelle,Ollerhead,24-11-2006,Retail Customer,770-09-2031,Forex,30-04-2008,04-01-2016,TRUE,F,Married,FALSE,FALSE,Russia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9680,Ricky,Loughhead,22-02-2011,Ship,281-14-7060,Freit,14-04-2002,21-05-2017,FALSE,M,Married,TRUE,FALSE,Czech Republic,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,Wolfgang,McDougle,26-06-2011,Public Organization,886-56-6520,P13,07-03-2015,08-02-2011,FALSE,M,Not Married,TRUE,FALSE,China,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,Emili,Sheekey,03-01-1982,Private Organization,254-17-9747,P17,23-08-2015,05-12-2016,TRUE,F,Not Married,FALSE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,Lorry,O'Currane,07-11-2001,Retail Customer,542-45-2895,P4,05-10-2011,26-01-2006,FALSE,F,Married,FALSE,TRUE,Poland,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,Penny,Garoghan,30-09-1976,Ship,383-60-4818,P5,06-01-2003,10-01-2019,TRUE,M,Married,FALSE,FALSE,Reunion,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,Noe,Mohun,08-11-1983,Ship,734-31-9994,P6,14-06-2009,14-01-2013,FALSE,M,Married,TRUE,FALSE,Philippines,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7692,Feodor,Shipman,24-07-2001,Public Organization,551-14-5502,P7,18-11-2013,30-10-2008,TRUE,M,Married,TRUE,TRUE,Canada,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,Franklyn,Pattesall,04-12-1987,Public Organization,876-18-5175,Forex,21-07-2014,27-05-2007,FALSE,M,Married,TRUE,TRUE,France,Brazil,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,Krystalle,Nardoni,01-05-1975,Private Organization,422-44-5768,Freit,22-07-2006,27-03-2012,FALSE,M,Not Married,TRUE,FALSE,Indonesia,Philippines,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,Kimberley,Koppens,29-12-1979,Public Organization,658-54-3832,Securities,04-02-2006,13-10-2007,FALSE,M,Married,FALSE,FALSE,Ukraine,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,Brendon,Carhart,16-06-1989,Private Organization,296-35-1376,P17,01-03-2020,08-04-2014,FALSE,M,Married,TRUE,TRUE,Russia,Finland,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7242,Sharona,Jakobsson,05-02-1994,Ship,413-63-3079,P4,12-04-2003,21-12-2008,TRUE,F,Married,TRUE,FALSE,United States,Costa Rica,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,Tonia,Chisholme,27-09-2013,Public Organization,276-93-8616,P5,27-07-2013,11-01-2012,FALSE,F,Married,TRUE,FALSE,Russia,Mexico,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,Lotta,Tiuit,24-10-1994,Public Organization,138-05-5325,P6,15-09-2016,09-04-2015,TRUE,M,Not Married,FALSE,TRUE,Israel,Brazil,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,Cary,Frisby,09-07-2007,Public Organization,474-43-4160,P7,05-10-2017,11-09-2018,TRUE,M,Married,TRUE,TRUE,Pakistan,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,Guy,Monkley,14-11-2007,Public Organization,772-76-8790,Forex,17-10-2009,13-05-2017,FALSE,F,Not Married,TRUE,TRUE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,Jared,Collinette,20-05-2011,Ship,795-76-4929,Freit,25-09-2006,05-07-2017,TRUE,M,Married,FALSE,FALSE,Brazil,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,Star,Brandin,20-11-1987,Public Organization,723-53-8138,Securities,18-01-2005,07-08-2016,TRUE,M,Married,FALSE,FALSE,China,Jordan,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,Bertie,Joslyn,21-10-1997,Public Organization,719-82-0512,Forex,18-12-2013,18-02-2020,FALSE,F,Not Married,FALSE,TRUE,Russia,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6854,Anny,Talbot,28-03-1984,Ship,528-92-7191,Freit,07-01-2000,11-06-2010,FALSE,M,Not Married,TRUE,FALSE,Syria,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,Kilian,Skrines,05-08-1978,Public Organization,801-79-8082,Securities,12-05-2014,08-05-2005,FALSE,F,Married,FALSE,FALSE,Denmark,Poland,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,Obidiah,Jagels,01-05-1993,Ship,281-70-8471,Forex,07-07-2009,12-10-2014,FALSE,M,Not Married,FALSE,TRUE,Bangladesh,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
